MDN_APH_B

Subject:	55
Date: 08/28/2023 14:13:22
Run: 1
Buttons: 1/2

stimulus_audio	time_audio	length_audio	stimulus_picture	time_picture	response_time	absolute_response_time	button_response	accuracy	condition	congruency	category	occurence_pic	repeat_pic	repeat_category	ISI	time_ISI
zug_incorrect	34310	930	Zug	35257	36641	1383	1	correct	FPM	incorrect	Fortbewegungsmittel	1	58		900	37823
flugzeug_word	38806	1410	Flugzeug	40222	41284	1062	2	correct	WPM	correct	Fortbewegungsmittel	1	114	9	900	42321
kiwi_word	43254	1190	Kiwi	44454	45561	1106	2	correct	WPM	correct	Fruechte	1	49		1200	46770
feile_word	48070	1220	Feile	49303	50186	883	2	correct	WPM	correct	Werkzeug	1	168	17	1200	51585
bluse_word	52835	1340	Hose	54185	56222	2037	1	correct	WPM	incorrect	Kleidung	1	158	11	1200	56351
birne_word	57584	1160	Blaubeere	58750	60062	1312	1	correct	WPM	incorrect	Fruechte	1	169	13	1200	61099
eule_word	62349	1220	Ente	63582	64891	1308	1	correct	WPM	incorrect	Voegel	1	2		700	65865
wellensittich_word	66648	1510	Wellensittich	68164	69073	909	2	correct	WPM	correct	Voegel	1	77	1	1200	70164
ente_correct	71413	1370	Ente	72796	74432	1635	1	incorrect	FPM	correct	Voegel	2		4	1200	74929
ziege_incorrect	76229	1000	Ziege	77245	78454	1209	1	correct	FPM	incorrect	Saeugetiere	1	67	15	700	79744
hubschrauber_incorrect	80527	1180	Hubschrauber	81710	82874	1163	1	correct	FPM	incorrect	Fortbewegungsmittel	1	165	11	1200	84043
kommode_word	85343	1410	Bank	86759	88317	1557	1	correct	WPM	incorrect	Moebel	1	3	3	700	88858
moewe_correct	89658	1090	Moewe	90758	92216	1458	2	correct	FPM	correct	Voegel	1	84	15	700	93174
paprika_incorrect	93974	1130	Paprika	95107	96411	1304	1	correct	FPM	incorrect	Gemuese	1	4	4	700	97489
bank_correct	98289	1240	Bank	99539	101246	1707	2	correct	FPM	correct	Moebel	2		14	700	101805
socke_word	102538	1220	Socke	103771	104791	1020	2	correct	WPM	correct	Kleidung	1	111	1	1200	106054
hut_word	107353	1120	Hut	108486	109375	888	2	correct	WPM	correct	Kleidung	1	136	6	700	110869
paprika_word	111669	1330	Paprika	113002	113768	766	2	correct	WPM	correct	Gemuese	2		2	700	115184
ananas_correct	116001	1310	Ananas	117317	118666	1348	2	correct	FPM	correct	Fruechte	1	11	11	900	119516
radieschen_word	120466	1370	Kuerbis	121849	123026	1176	1	correct	WPM	incorrect	Gemuese	1	169	6	900	123982
schleifpapier_word	124915	1400	Schraubenzieher	126331	128116	1784	1	correct	WPM	incorrect	Werkzeug	1	117	6	900	128431
kanu_word	129447	1260	Kanu	130713	131723	1009	2	correct	WPM	correct	Fortbewegungsmittel	1	12	12	900	132963
schal_incorrect	133962	1360	Schal	135329	136705	1376	1	correct	FPM	incorrect	Kleidung	1	43	1	700	137478
